muni,mes,ano,desastre,uf,valor_parcela,rio_doce,afetado,pop
SAO JOSE DA SAFIRA,02,2015,Antes do Desastre,MG,2300,1,0,4045
SAO JOSE DA SAFIRA,02,2015,Antes do Desastre,MG,2300,1,0,4045
SAO JOSE DA SAFIRA,02,2016,Após o Desastre,MG,6160,1,0,4045
SAO JOSE DA SAFIRA,02,2016,Após o Desastre,MG,6160,1,0,4045
SAO JOSE DA SAFIRA,03,2015,Antes do Desastre,MG,3940,1,0,4045
SAO JOSE DA SAFIRA,03,2015,Antes do Desastre,MG,3940,1,0,4045
SAO JOSE DA SAFIRA,03,2016,Após o Desastre,MG,4400,1,0,4045
SAO JOSE DA SAFIRA,03,2016,Após o Desastre,MG,4400,1,0,4045
SAO JOSE DA SAFIRA,05,2016,Após o Desastre,MG,3520,1,0,4045
SAO JOSE DA SAFIRA,05,2016,Após o Desastre,MG,3520,1,0,4045
SAO JOSE DA SAFIRA,12,2014,Antes do Desastre,MG,2172,1,0,4045
SAO JOSE DA SAFIRA,12,2014,Antes do Desastre,MG,2172,1,0,4045
SAO MATEUS,01,2015,Antes do Desastre,ES,845340,1,0,107298
SAO MATEUS,01,2016,Após o Desastre,ES,97428,1,0,107298
SAO MATEUS,02,2015,Antes do Desastre,ES,211184,1,0,107298
SAO MATEUS,02,2016,Após o Desastre,ES,1143993.31,1,0,107298
SAO MATEUS,03,2015,Antes do Desastre,ES,688712,1,0,107298
SAO MATEUS,03,2016,Após o Desastre,ES,769120,1,0,107298
SAO MATEUS,04,2015,Antes do Desastre,ES,6304,1,0,107298
SAO MATEUS,04,2016,Após o Desastre,ES,1760,1,0,107298
SAO MATEUS,05,2015,Antes do Desastre,ES,1576,1,0,107298
SAO MATEUS,05,2016,Após o Desastre,ES,7777.89,1,0,107298
SAO MATEUS,06,2015,Antes do Desastre,ES,1576,1,0,107298
SAO MATEUS,06,2016,Após o Desastre,ES,2640,1,0,107298
SAO MATEUS,07,2015,Antes do Desastre,ES,2364,1,0,107298
SAO MATEUS,11,2014,Antes do Desastre,ES,5792,1,0,107298
SAO MATEUS,11,2015,Antes do Desastre,ES,60676,1,0,107298
SAO MATEUS,11,2016,Após o Desastre,ES,23760,1,0,107298
SAO MATEUS,12,2014,Antes do Desastre,ES,902828,1,0,107298
SAO MATEUS,12,2015,Após o Desastre,ES,329384,1,0,107298
SAO PEDRO DOS FERROS,01,2015,Antes do Desastre,MG,724,1,1,8296
SAO PEDRO DOS FERROS,02,2015,Antes do Desastre,MG,788,1,1,8296
SAO PEDRO DOS FERROS,02,2016,Após o Desastre,MG,1760,1,1,8296
SAO PEDRO DOS FERROS,03,2015,Antes do Desastre,MG,788,1,1,8296
SAO PEDRO DOS FERROS,12,2014,Antes do Desastre,MG,724,1,1,8296
SAO PEDRO DOS FERROS,12,2015,Após o Desastre,MG,788,1,1,8296
SAO ROMAO,01,2015,Antes do Desastre,MG,281460,0,0,9951
SAO ROMAO,01,2016,Após o Desastre,MG,25520,0,0,9951
SAO ROMAO,02,2015,Antes do Desastre,MG,222088,0,0,9951
SAO ROMAO,02,2016,Após o Desastre,MG,408320,0,0,9951
SAO ROMAO,03,2015,Antes do Desastre,MG,260040,0,0,9951
SAO ROMAO,03,2016,Após o Desastre,MG,435600,0,0,9951
SAO ROMAO,04,2015,Antes do Desastre,MG,26792,0,0,9951
SAO ROMAO,04,2016,Após o Desastre,MG,152240,0,0,9951
SAO ROMAO,05,2016,Após o Desastre,MG,17600,0,0,9951
SAO ROMAO,06,2015,Antes do Desastre,MG,2364,0,0,9951
SAO ROMAO,06,2016,Após o Desastre,MG,7040,0,0,9951
SAO ROMAO,07,2015,Antes do Desastre,MG,3152,0,0,9951
SAO ROMAO,07,2016,Após o Desastre,MG,3520,0,0,9951
SAO ROMAO,08,2016,Após o Desastre,MG,20744.09,0,0,9951
SAO ROMAO,09,2016,Após o Desastre,MG,3520,0,0,9951
SAO ROMAO,11,2016,Após o Desastre,MG,3520,0,0,9951
SAO ROMAO,12,2014,Antes do Desastre,MG,277929.64,0,0,9951
SAO ROMAO,12,2015,Após o Desastre,MG,788,0,0,9951
SAO ROQUE DE MINAS,01,2015,Antes do Desastre,MG,19336,0,0,6569
SAO ROQUE DE MINAS,02,2015,Antes do Desastre,MG,7092,0,0,6569
SAO ROQUE DE MINAS,02,2016,Após o Desastre,MG,19360,0,0,6569
SAO ROQUE DE MINAS,03,2015,Antes do Desastre,MG,16548,0,0,6569
SAO ROQUE DE MINAS,03,2016,Após o Desastre,MG,10560,0,0,6569
SAO ROQUE DE MINAS,12,2014,Antes do Desastre,MG,11584,0,0,6569
SAO SEBASTIAO DO OESTE,02,2016,Após o Desastre,MG,1760,0,0,5750
SAO SEBASTIAO DO OESTE,12,2015,Após o Desastre,MG,788,0,0,5750
SAO SEBASTIAO DO PARAISO,01,2015,Antes do Desastre,MG,724,0,0,64629
SAO SEBASTIAO DO PARAISO,01,2016,Após o Desastre,MG,1760,0,0,64629
SAO SEBASTIAO DO PARAISO,02,2015,Antes do Desastre,MG,788,0,0,64629
SAO SEBASTIAO DO PARAISO,02,2016,Após o Desastre,MG,1760,0,0,64629
SAO SEBASTIAO DO PARAISO,03,2015,Antes do Desastre,MG,788,0,0,64629
SAO SEBASTIAO DO PARAISO,03,2016,Após o Desastre,MG,880,0,0,64629
SAO SEBASTIAO DO PARAISO,12,2014,Antes do Desastre,MG,724,0,0,64629
SAO SEBASTIAO DO PARAISO,12,2015,Após o Desastre,MG,788,0,0,64629
SAO TIAGO,01,2015,Antes do Desastre,MG,724,0,0,10532
SAO TIAGO,02,2015,Antes do Desastre,MG,788,0,0,10532
SAO TIAGO,02,2016,Após o Desastre,MG,880,0,0,10532
SAO TIAGO,03,2015,Antes do Desastre,MG,788,0,0,10532
SAO TIAGO,03,2016,Após o Desastre,MG,880,0,0,10532
SAO TIAGO,12,2014,Antes do Desastre,MG,724,0,0,10532
SAO TOMAS DE AQUINO,02,2016,Após o Desastre,MG,1760,0,0,7035
SAO TOMAS DE AQUINO,12,2015,Após o Desastre,MG,788,0,0,7035
SAO VICENTE DE MINAS,01,2015,Antes do Desastre,MG,6708,0,0,6982
SAO VICENTE DE MINAS,02,2015,Antes do Desastre,MG,3152,0,0,6982
SAO VICENTE DE MINAS,02,2016,Após o Desastre,MG,11440,0,0,6982
SAO VICENTE DE MINAS,03,2015,Antes do Desastre,MG,5516,0,0,6982
SAO VICENTE DE MINAS,03,2016,Após o Desastre,MG,2640,0,0,6982
SAO VICENTE DE MINAS,12,2014,Antes do Desastre,MG,5792,0,0,6982
SAO VICENTE DE MINAS,12,2015,Após o Desastre,MG,3152,0,0,6982
SAPUCAI-MIRIM,02,2016,Após o Desastre,MG,3520,0,0,6170
SARZEDO,01,2015,Antes do Desastre,MG,724,0,0,25705
SARZEDO,02,2015,Antes do Desastre,MG,788,0,0,25705
SARZEDO,02,2016,Após o Desastre,MG,3520,0,0,25705
SARZEDO,12,2014,Antes do Desastre,MG,724,0,0,25705
SERRA,01,2015,Antes do Desastre,ES,1121932,0,0,407516
SERRA,01,2016,Após o Desastre,ES,127796,0,0,407516
SERRA,02,2015,Antes do Desastre,ES,392700,0,0,407516
SERRA,02,2016,Após o Desastre,ES,1104124,0,0,407516
SERRA,03,2015,Antes do Desastre,ES,885712,0,0,407516
SERRA,03,2016,Após o Desastre,ES,1425600,0,0,407516
SERRA,04,2016,Após o Desastre,ES,38575.48,0,0,407516
SERRA,05,2015,Antes do Desastre,ES,12608,0,0,407516
SERRA,05,2016,Após o Desastre,ES,22000,0,0,407516
SERRA,06,2015,Antes do Desastre,ES,17336,0,0,407516
SERRA,06,2016,Após o Desastre,ES,12320,0,0,407516
SERRA,07,2015,Antes do Desastre,ES,4728,0,0,407516
SERRA,07,2016,Após o Desastre,ES,3520,0,0,407516
SERRA,08,2016,Após o Desastre,ES,5280,0,0,407516
SERRA,09,2016,Após o Desastre,ES,880,0,0,407516
SERRA,10,2015,Antes do Desastre,ES,3152,0,0,407516
SERRA,10,2016,Após o Desastre,ES,29085.91,0,0,407516
SERRA,11,2014,Antes do Desastre,ES,12308,0,0,407516
SERRA,11,2015,Antes do Desastre,ES,59888,0,0,407516
SERRA,11,2016,Após o Desastre,ES,35200,0,0,407516
SERRA,12,2014,Antes do Desastre,ES,924091.18,0,0,407516
SERRA,12,2015,Após o Desastre,ES,235612,0,0,407516
SERRA DOS AIMORES,01,2015,Antes do Desastre,MG,2300,0,0,8267
SERRA DOS AIMORES,02,2015,Antes do Desastre,MG,788,0,0,8267
SERRA DOS AIMORES,02,2016,Após o Desastre,MG,3520,0,0,8267
SERRA DOS AIMORES,03,2015,Antes do Desastre,MG,2364,0,0,8267
SERRA DOS AIMORES,12,2014,Antes do Desastre,MG,3620,0,0,8267
SERRA DOS AIMORES,12,2015,Após o Desastre,MG,788,0,0,8267
SERRANIA,01,2015,Antes do Desastre,MG,1512,0,0,7477
SERRANIA,01,2016,Após o Desastre,MG,1576,0,0,7477
SERRANIA,02,2016,Após o Desastre,MG,880,0,0,7477
SERRANIA,03,2015,Antes do Desastre,MG,788,0,0,7477
SERRANIA,03,2016,Após o Desastre,MG,880,0,0,7477
SERRANIA,12,2014,Antes do Desastre,MG,724,0,0,7477
SETE LAGOAS,01,2015,Antes do Desastre,MG,7624,0,0,213046
SETE LAGOAS,02,2015,Antes do Desastre,MG,3152,0,0,213046
SETE LAGOAS,02,2016,Após o Desastre,MG,1760,0,0,213046
SETE LAGOAS,03,2015,Antes do Desastre,MG,9456,0,0,213046
SETE LAGOAS,03,2016,Após o Desastre,MG,20240,0,0,213046
SETE LAGOAS,04,2016,Após o Desastre,MG,4400,0,0,213046
SETE LAGOAS,05,2016,Após o Desastre,MG,3520,0,0,213046
SETE LAGOAS,06,2016,Após o Desastre,MG,7040,0,0,213046
SETE LAGOAS,12,2014,Antes do Desastre,MG,7240,0,0,213046
SETE LAGOAS,12,2015,Após o Desastre,MG,788,0,0,213046
SOBRALIA,01,2015,Antes do Desastre,MG,788,1,1,5769
SOBRALIA,02,2016,Após o Desastre,MG,1760,1,1,5769
SOBRALIA,03,2015,Antes do Desastre,MG,788,1,1,5769
SOBRALIA,12,2014,Antes do Desastre,MG,1448,1,1,5769
SOBRALIA,12,2015,Após o Desastre,MG,788,1,1,5769
SOORETAMA,01,2015,Antes do Desastre,ES,68872,1,0,23537
SOORETAMA,01,2016,Após o Desastre,ES,10796,1,0,23537
SOORETAMA,02,2015,Antes do Desastre,ES,15760,1,0,23537
SOORETAMA,02,2016,Após o Desastre,ES,107360,1,0,23537
SOORETAMA,03,2015,Antes do Desastre,ES,47280,1,0,23537
SOORETAMA,03,2016,Após o Desastre,ES,10560,1,0,23537
SOORETAMA,04,2015,Antes do Desastre,ES,2364,1,0,23537
SOORETAMA,12,2014,Antes do Desastre,ES,49232,1,0,23537
SOORETAMA,12,2015,Após o Desastre,ES,27580,1,0,23537
TAIOBEIRAS,01,2015,Antes do Desastre,MG,43656,0,0,30694
TAIOBEIRAS,01,2016,Após o Desastre,MG,3520,0,0,30694
TAIOBEIRAS,02,2015,Antes do Desastre,MG,21276,0,0,30694
TAIOBEIRAS,02,2016,Após o Desastre,MG,163680,0,0,30694
TAIOBEIRAS,03,2015,Antes do Desastre,MG,44916,0,0,30694
TAIOBEIRAS,03,2016,Após o Desastre,MG,70400,0,0,30694
TAIOBEIRAS,04,2016,Após o Desastre,MG,3520,0,0,30694
TAIOBEIRAS,06,2016,Após o Desastre,MG,3520,0,0,30694
TAIOBEIRAS,12,2014,Antes do Desastre,MG,26788,0,0,30694
TAIOBEIRAS,12,2015,Após o Desastre,MG,788,0,0,30694
TEOFILO OTONI,01,2015,Antes do Desastre,MG,1512,0,0,131628
TEOFILO OTONI,02,2015,Antes do Desastre,MG,788,0,0,131628
TEOFILO OTONI,02,2016,Após o Desastre,MG,2640,0,0,131628
TEOFILO OTONI,03,2015,Antes do Desastre,MG,1576,0,0,131628
TEOFILO OTONI,03,2016,Após o Desastre,MG,880,0,0,131628
TEOFILO OTONI,12,2014,Antes do Desastre,MG,2172,0,0,131628
TEOFILO OTONI,12,2015,Após o Desastre,MG,788,0,0,131628
TIRADENTES,01,2015,Antes do Desastre,MG,1448,0,0,6834
TIRADENTES,01,2016,Após o Desastre,MG,3336,0,0,6834
TIRADENTES,02,2015,Antes do Desastre,MG,1576,0,0,6834
TIRADENTES,02,2016,Após o Desastre,MG,3520,0,0,6834
TIRADENTES,03,2015,Antes do Desastre,MG,1576,0,0,6834
TIRADENTES,12,2014,Antes do Desastre,MG,1448,0,0,6834
TIROS,01,2015,Antes do Desastre,MG,89888,0,0,6712
TIROS,01,2016,Após o Desastre,MG,44472,0,0,6712
TIROS,02,2015,Antes do Desastre,MG,55948,0,0,6712
TIROS,02,2016,Após o Desastre,MG,143256,0,0,6712
TIROS,03,2015,Antes do Desastre,MG,87404,0,0,6712
TIROS,03,2016,Após o Desastre,MG,46555.22,0,0,6712
TIROS,04,2016,Após o Desastre,MG,3520,0,0,6712
TIROS,06,2016,Após o Desastre,MG,3520,0,0,6712
TIROS,12,2014,Antes do Desastre,MG,91224,0,0,6712
TIROS,12,2015,Após o Desastre,MG,24428,0,0,6712
TRES CORACOES,01,2015,Antes do Desastre,MG,7816,0,0,71834
TRES CORACOES,02,2015,Antes do Desastre,MG,788,0,0,71834
TRES CORACOES,02,2016,Após o Desastre,MG,4400,0,0,71834
TRES CORACOES,03,2015,Antes do Desastre,MG,4728,0,0,71834
TRES CORACOES,03,2016,Após o Desastre,MG,6160,0,0,71834
TRES CORACOES,04,2016,Após o Desastre,MG,1760,0,0,71834
TRES CORACOES,12,2014,Antes do Desastre,MG,5068,0,0,71834
TRES CORACOES,12,2015,Após o Desastre,MG,1576,0,0,71834
TRES MARIAS,01,2015,Antes do Desastre,MG,686472,0,0,28212
TRES MARIAS,01,2016,Após o Desastre,MG,43132,0,0,28212
TRES MARIAS,02,2015,Antes do Desastre,MG,243345.15,0,0,28212
TRES MARIAS,02,2016,Após o Desastre,MG,784684,0,0,28212
TRES MARIAS,03,2015,Antes do Desastre,MG,527960,0,0,28212
TRES MARIAS,03,2016,Após o Desastre,MG,683558.16,0,0,28212
TRES MARIAS,04,2015,Antes do Desastre,MG,10765.38,0,0,28212
TRES MARIAS,04,2016,Após o Desastre,MG,204160,0,0,28212
TRES MARIAS,05,2016,Após o Desastre,MG,92400,0,0,28212
TRES MARIAS,06,2016,Após o Desastre,MG,10560,0,0,28212
TRES MARIAS,07,2016,Após o Desastre,MG,5280,0,0,28212
TRES MARIAS,08,2016,Após o Desastre,MG,880,0,0,28212
TRES MARIAS,10,2016,Após o Desastre,MG,14080,0,0,28212
TRES MARIAS,12,2014,Antes do Desastre,MG,470600,0,0,28212
TRES MARIAS,12,2015,Após o Desastre,MG,61464,0,0,28212
TRES PONTAS,01,2015,Antes do Desastre,MG,83160,0,0,53551
TRES PONTAS,01,2016,Após o Desastre,MG,8248,0,0,53551
TRES PONTAS,02,2015,Antes do Desastre,MG,33856.56,0,0,53551
TRES PONTAS,02,2016,Após o Desastre,MG,128480,0,0,53551
TRES PONTAS,03,2015,Antes do Desastre,MG,68556,0,0,53551
TRES PONTAS,03,2016,Após o Desastre,MG,23760,0,0,53551
TRES PONTAS,04,2016,Após o Desastre,MG,880,0,0,53551
TRES PONTAS,12,2014,Antes do Desastre,MG,83984,0,0,53551
TRES PONTAS,12,2015,Após o Desastre,MG,44916,0,0,53551
TUMIRITINGA,01,2015,Antes do Desastre,MG,63460,1,1,6224
TUMIRITINGA,01,2016,Após o Desastre,MG,49884,1,1,6224
TUMIRITINGA,02,2015,Antes do Desastre,MG,30732,1,1,6224
TUMIRITINGA,02,2016,Após o Desastre,MG,93280,1,1,6224
TUMIRITINGA,03,2015,Antes do Desastre,MG,54372,1,1,6224
TUMIRITINGA,03,2016,Após o Desastre,MG,41360,1,1,6224
TUMIRITINGA,04,2016,Após o Desastre,MG,880,1,1,6224
TUMIRITINGA,12,2014,Antes do Desastre,MG,60092,1,1,6224
TUMIRITINGA,12,2015,Após o Desastre,MG,9456,1,1,6224
TUPACIGUARA,01,2015,Antes do Desastre,MG,61440,0,0,23953
TUPACIGUARA,01,2016,Após o Desastre,MG,6856,0,0,23953
TUPACIGUARA,02,2015,Antes do Desastre,MG,26004,0,0,23953
TUPACIGUARA,02,2016,Após o Desastre,MG,114124,0,0,23953
TUPACIGUARA,03,2015,Antes do Desastre,MG,51220,0,0,23953
TUPACIGUARA,03,2016,Após o Desastre,MG,18480,0,0,23953
TUPACIGUARA,12,2014,Antes do Desastre,MG,62264,0,0,23953
TUPACIGUARA,12,2015,Após o Desastre,MG,32308,0,0,23953
TURMALINA,01,2015,Antes do Desastre,MG,15780,0,0,17821
TURMALINA,01,2016,Após o Desastre,MG,11768,0,0,17821
TURMALINA,02,2015,Antes do Desastre,MG,10244,0,0,17821
TURMALINA,02,2016,Após o Desastre,MG,17508,0,0,17821
TURMALINA,03,2015,Antes do Desastre,MG,11820,0,0,17821
TURMALINA,03,2016,Após o Desastre,MG,15840,0,0,17821
TURMALINA,04,2016,Após o Desastre,MG,880,0,0,17821
TURMALINA,12,2014,Antes do Desastre,MG,10136,0,0,17821
TURMALINA,12,2015,Após o Desastre,MG,788,0,0,17821
TURVOLANDIA,01,2015,Antes do Desastre,MG,2172,0,0,4619
TURVOLANDIA,01,2016,Após o Desastre,MG,788,0,0,4619
TURVOLANDIA,02,2015,Antes do Desastre,MG,3940,0,0,4619
TURVOLANDIA,02,2016,Após o Desastre,MG,880,0,0,4619
TURVOLANDIA,03,2015,Antes do Desastre,MG,2364,0,0,4619
TURVOLANDIA,03,2016,Após o Desastre,MG,4400,0,0,4619
TURVOLANDIA,12,2014,Antes do Desastre,MG,724,0,0,4619
UBAI,01,2015,Antes do Desastre,MG,10712,0,0,11452
UBAI,02,2015,Antes do Desastre,MG,6304,0,0,11452
UBAI,02,2016,Após o Desastre,MG,7040,0,0,11452
UBAI,03,2015,Antes do Desastre,MG,4728,0,0,11452
UBAI,03,2016,Após o Desastre,MG,24640,0,0,11452
UBAI,04,2015,Antes do Desastre,MG,3152,0,0,11452
UBAI,05,2015,Antes do Desastre,MG,2364,0,0,11452
UBAI,12,2014,Antes do Desastre,MG,8688,0,0,11452
UBERABA,01,2015,Antes do Desastre,MG,430176,0,0,292576
UBERABA,01,2016,Após o Desastre,MG,193704,0,0,292576
UBERABA,02,2015,Antes do Desastre,MG,170144,0,0,292576
UBERABA,02,2016,Após o Desastre,MG,740868,0,0,292576
UBERABA,03,2015,Antes do Desastre,MG,366420,0,0,292576
UBERABA,03,2016,Após o Desastre,MG,124080,0,0,292576
UBERABA,04,2015,Antes do Desastre,MG,1576,0,0,292576
UBERABA,04,2016,Após o Desastre,MG,5280,0,0,292576
UBERABA,08,2016,Após o Desastre,MG,880,0,0,292576
UBERABA,12,2014,Antes do Desastre,MG,407612,0,0,292576
UBERABA,12,2015,Após o Desastre,MG,85104,0,0,292576
UBERLANDIA,01,2015,Antes do Desastre,MG,740640,0,0,599978
UBERLANDIA,01,2016,Após o Desastre,MG,73680,0,0,599978
UBERLANDIA,02,2015,Antes do Desastre,MG,207904,0,0,599978
UBERLANDIA,02,2016,Após o Desastre,MG,799880,0,0,599978
UBERLANDIA,03,2015,Antes do Desastre,MG,626460,0,0,599978
UBERLANDIA,03,2016,Após o Desastre,MG,826320,0,0,599978
UBERLANDIA,04,2015,Antes do Desastre,MG,2364,0,0,599978
UBERLANDIA,04,2016,Após o Desastre,MG,80080,0,0,599978
UBERLANDIA,05,2016,Após o Desastre,MG,34320,0,0,599978
UBERLANDIA,06,2016,Após o Desastre,MG,7040,0,0,599978
UBERLANDIA,07,2016,Após o Desastre,MG,6160,0,0,599978
UBERLANDIA,12,2014,Antes do Desastre,MG,774411.98,0,0,599978
UBERLANDIA,12,2015,Após o Desastre,MG,266344,0,0,599978
UMBURATIBA,01,2015,Antes do Desastre,MG,1512,0,0,2677
UMBURATIBA,03,2015,Antes do Desastre,MG,788,0,0,2677
UMBURATIBA,10,2016,Após o Desastre,MG,3520,0,0,2677
UMBURATIBA,12,2014,Antes do Desastre,MG,724,0,0,2677
UNAI,01,2015,Antes do Desastre,MG,337484,0,0,75850
UNAI,01,2016,Após o Desastre,MG,8800,0,0,75850
UNAI,02,2015,Antes do Desastre,MG,93516,0,0,75850
UNAI,02,2016,Após o Desastre,MG,726000,0,0,75850
UNAI,03,2015,Antes do Desastre,MG,271072,0,0,75850
UNAI,03,2016,Após o Desastre,MG,392480,0,0,75850
UNAI,04,2015,Antes do Desastre,MG,3152,0,0,75850
UNAI,04,2016,Após o Desastre,MG,126670.69,0,0,75850
UNAI,05,2016,Após o Desastre,MG,63360,0,0,75850
UNAI,06,2016,Após o Desastre,MG,17600,0,0,75850
UNAI,07,2016,Após o Desastre,MG,7920,0,0,75850
UNAI,08,2016,Após o Desastre,MG,7040,0,0,75850
UNAI,10,2016,Após o Desastre,MG,1760,0,0,75850
UNAI,11,2015,Antes do Desastre,MG,3152,0,0,75850
UNAI,12,2014,Antes do Desastre,MG,259916,0,0,75850
UNIAO DE MINAS,01,2015,Antes do Desastre,MG,3152,0,0,4263
UNIAO DE MINAS,02,2015,Antes do Desastre,MG,2364,0,0,4263
UNIAO DE MINAS,02,2016,Após o Desastre,MG,1760,0,0,4263
UNIAO DE MINAS,03,2015,Antes do Desastre,MG,2364,0,0,4263
UNIAO DE MINAS,12,2014,Antes do Desastre,MG,1448,0,0,4263
URUANA DE MINAS,01,2015,Antes do Desastre,MG,26236,0,0,3081
URUANA DE MINAS,01,2016,Após o Desastre,MG,7040,0,0,3081
URUANA DE MINAS,02,2015,Antes do Desastre,MG,14184,0,0,3081
URUANA DE MINAS,02,2016,Após o Desastre,MG,59840,0,0,3081
URUANA DE MINAS,03,2015,Antes do Desastre,MG,24428,0,0,3081
URUANA DE MINAS,03,2016,Após o Desastre,MG,24640,0,0,3081
URUANA DE MINAS,04,2015,Antes do Desastre,MG,788,0,0,3081
URUANA DE MINAS,12,2014,Antes do Desastre,MG,31132,0,0,3081
URUANA DE MINAS,12,2015,Após o Desastre,MG,788,0,0,3081
URUCUIA,01,2015,Antes do Desastre,MG,107244,0,0,13372
URUCUIA,01,2016,Após o Desastre,MG,35840.4,0,0,13372
URUCUIA,02,2015,Antes do Desastre,MG,77224,0,0,13372
URUCUIA,02,2016,Após o Desastre,MG,197624.97,0,0,13372
URUCUIA,03,2015,Antes do Desastre,MG,107168,0,0,13372
URUCUIA,03,2016,Após o Desastre,MG,91151.91,0,0,13372
URUCUIA,04,2015,Antes do Desastre,MG,788,0,0,13372
URUCUIA,04,2016,Após o Desastre,MG,13200,0,0,13372
URUCUIA,05,2016,Após o Desastre,MG,17600,0,0,13372
URUCUIA,08,2016,Após o Desastre,MG,12320,0,0,13372
URUCUIA,09,2015,Antes do Desastre,MG,620.28,0,0,13372
URUCUIA,12,2014,Antes do Desastre,MG,120184,0,0,13372
URUCUIA,12,2015,Após o Desastre,MG,25216,0,0,13372
VARGEM BONITA,01,2015,Antes do Desastre,MG,21168,0,0,2136
VARGEM BONITA,02,2015,Antes do Desastre,MG,10244,0,0,2136
VARGEM BONITA,02,2016,Após o Desastre,MG,24640,0,0,2136
VARGEM BONITA,03,2015,Antes do Desastre,MG,17336,0,0,2136
VARGEM BONITA,03,2016,Após o Desastre,MG,17600,0,0,2136
VARGEM BONITA,04,2016,Após o Desastre,MG,3520,0,0,2136
VARGEM BONITA,12,2014,Antes do Desastre,MG,20272,0,0,2136
VARGINHA,01,2015,Antes do Desastre,MG,18996,0,0,122584
VARGINHA,01,2016,Após o Desastre,MG,3520,0,0,122584
VARGINHA,02,2015,Antes do Desastre,MG,7092,0,0,122584
VARGINHA,02,2016,Após o Desastre,MG,35988,0,0,122584
VARGINHA,03,2015,Antes do Desastre,MG,16548,0,0,122584
VARGINHA,03,2016,Após o Desastre,MG,3520,0,0,122584
VARGINHA,12,2014,Antes do Desastre,MG,20996,0,0,122584
VARGINHA,12,2015,Após o Desastre,MG,3152,0,0,122584
VARJAO DE MINAS,01,2015,Antes do Desastre,MG,17888,0,0,5933
VARJAO DE MINAS,02,2015,Antes do Desastre,MG,8668,0,0,5933
VARJAO DE MINAS,02,2016,Após o Desastre,MG,30800,0,0,5933
VARJAO DE MINAS,03,2015,Antes do Desastre,MG,14972,0,0,5933
VARJAO DE MINAS,03,2016,Após o Desastre,MG,6160,0,0,5933
VARJAO DE MINAS,04,2016,Após o Desastre,MG,7040,0,0,5933
VARJAO DE MINAS,05,2016,Após o Desastre,MG,14080,0,0,5933
VARJAO DE MINAS,06,2016,Após o Desastre,MG,7040,0,0,5933
VARJAO DE MINAS,08,2016,Após o Desastre,MG,3520,0,0,5933
VARJAO DE MINAS,12,2014,Antes do Desastre,MG,15928,0,0,5933
VARJAO DE MINAS,12,2015,Após o Desastre,MG,3152,0,0,5933
VARZEA DA PALMA,01,2015,Antes do Desastre,MG,254464,0,0,35466
VARZEA DA PALMA,01,2016,Após o Desastre,MG,13130.63,0,0,35466
VARZEA DA PALMA,02,2015,Antes do Desastre,MG,85892,0,0,35466
VARZEA DA PALMA,02,2016,Após o Desastre,MG,171600,0,0,35466
VARZEA DA PALMA,03,2015,Antes do Desastre,MG,211972,0,0,35466
VARZEA DA PALMA,03,2016,Após o Desastre,MG,653840,0,0,35466
VARZEA DA PALMA,04,2016,Após o Desastre,MG,23560.51,0,0,35466
VARZEA DA PALMA,05,2016,Após o Desastre,MG,3520,0,0,35466
VARZEA DA PALMA,07,2015,Antes do Desastre,MG,3152,0,0,35466
VARZEA DA PALMA,09,2016,Após o Desastre,MG,880,0,0,35466
VARZEA DA PALMA,10,2016,Após o Desastre,MG,3520,0,0,35466
VARZEA DA PALMA,12,2014,Antes do Desastre,MG,260640,0,0,35466
VARZEA DA PALMA,12,2015,Após o Desastre,MG,3940,0,0,35466
VAZANTE,01,2015,Antes do Desastre,MG,13416,0,0,19585
VAZANTE,02,2015,Antes do Desastre,MG,6304,0,0,19585
VAZANTE,02,2016,Após o Desastre,MG,35200,0,0,19585
VAZANTE,03,2015,Antes do Desastre,MG,11820,0,0,19585
VAZANTE,03,2016,Após o Desastre,MG,9680,0,0,19585
VAZANTE,04,2016,Após o Desastre,MG,2640,0,0,19585
VAZANTE,05,2016,Após o Desastre,MG,3520,0,0,19585
VAZANTE,12,2014,Antes do Desastre,MG,13032,0,0,19585
VAZANTE,12,2015,Após o Desastre,MG,1576,0,0,19585
VERDELANDIA,01,2015,Antes do Desastre,MG,5324,0,0,8131
VERDELANDIA,01,2016,Após o Desastre,MG,1760,0,0,8131
VERDELANDIA,02,2015,Antes do Desastre,MG,788,0,0,8131
VERDELANDIA,02,2016,Após o Desastre,MG,7920,0,0,8131
VERDELANDIA,03,2015,Antes do Desastre,MG,3940,0,0,8131
VERDELANDIA,03,2016,Após o Desastre,MG,7920,0,0,8131
VERDELANDIA,12,2014,Antes do Desastre,MG,5068,0,0,8131
VERDELANDIA,12,2015,Após o Desastre,MG,788,0,0,8131
VERISSIMO,01,2015,Antes do Desastre,MG,724,0,0,3246
VERISSIMO,01,2016,Após o Desastre,MG,1760,0,0,3246
VERISSIMO,02,2015,Antes do Desastre,MG,788,0,0,3246
VERISSIMO,02,2016,Após o Desastre,MG,4400,0,0,3246
VERISSIMO,03,2015,Antes do Desastre,MG,3940,0,0,3246
VERISSIMO,03,2016,Após o Desastre,MG,880,0,0,3246
VERISSIMO,12,2014,Antes do Desastre,MG,724,0,0,3246
VESPASIANO,01,2015,Antes do Desastre,MG,1576,0,0,104081
VESPASIANO,01,2016,Após o Desastre,MG,788,0,0,104081
